file,source
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安平區金龍宮繞境路關表1040919.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=6DFC8224-154D-487C-A676-A654A32FBB7D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/西羅殿(高雄苓雅寮保安堂)繞境路關表1040919.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=6DFC8224-154D-487C-A676-A654A32FBB7D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安定區加曜物流繞境路關表1040920.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=6DFC8224-154D-487C-A676-A654A32FBB7D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中双會繞境路關表1040919(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=6DFC8224-154D-487C-A676-A654A32FBB7D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/金龍宮繞境路關表1040919.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=C93A5E05-58C5-4BB9-BA00-060F0ED2ED4F
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中双會繞境路關表1040919.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=C93A5E05-58C5-4BB9-BA00-060F0ED2ED4F
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營玉音壇慈音寺路關圖1040801(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=E62A9D99-A8D8-4A5A-AAE1-1BF180DD182A
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區太子路139巷102號遶境路線表1040726(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=891A01DC-D3FD-4A98-8F8E-95E7D412D767
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營玉音壇慈音寺路關圖1040801.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=891A01DC-D3FD-4A98-8F8E-95E7D412D767
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區太子路139巷102號遶境路線表1040726.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=D8FC8C71-129D-4393-B7EB-AEEE6B4F05A8
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/永康區大灣廣護宮遶境路線表1040718.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=D8FC8C71-129D-4393-B7EB-AEEE6B4F05A8
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區大天后宮遶境路關表1040627-1040705(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=EF0C3B96-CD02-48F8-BC72-E1FAD27668DA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區大天后宮遶境路關表1040627-1040705.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=492C3A70-E0DA-4B10-8BD5-1F7C851862E9
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/北區九天玄女壇繞境路關表1040614.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=EAE1B798-7FC2-4693-894C-0F5E839D4BA1
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區范靈堂繞境路關表1040614(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=EAE1B798-7FC2-4693-894C-0F5E839D4BA1
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區保安宮遶境路線圖1040606(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=DDA30B45-C22D-4963-9AB1-29259E22979F
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區范靈堂繞境路關表1040614.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=DDA30B45-C22D-4963-9AB1-29259E22979F
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區保安宮遶境路線圖1040606.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=280E62B7-804C-464A-A898-CBEAFFDFC041
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區集和堂遶境路關圖1040530-1040531.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=280E62B7-804C-464A-A898-CBEAFFDFC041
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/西港慶安宮1040527-1040531(2).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=280E62B7-804C-464A-A898-CBEAFFDFC041
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/西港慶安宮1040527-1040531(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=1B318B4B-6B6B-4CDC-959E-D50FE599D968
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/麻豆代天府千歲遶境祈福活動路關圖1040515-1040517(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=54E481D1-6C03-4AB4-B334-6612F594B593
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/北區巡安宮遶境路關圖1040517(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=54E481D1-6C03-4AB4-B334-6612F594B593
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/西港慶安宮1040527-1040531.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=54E481D1-6C03-4AB4-B334-6612F594B593
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安平區王城西社藤南堂建堂20週年平安遶境路線圖1040510(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=86FC0310-51F5-4272-A7A5-FDF3036A6147
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/麻豆代天府千歲遶境祈福活動路關圖1040515-1040517.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=86FC0310-51F5-4272-A7A5-FDF3036A6147
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/北區巡安宮遶境路關圖1040517.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=86FC0310-51F5-4272-A7A5-FDF3036A6147
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/善化區慶濟宮路關表1040501-0502(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=324570F1-830F-4FCB-A2D2-8F2BC90965CA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安南區正統鹿耳門聖母廟遶境路線圖1040501-1040503.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=324570F1-830F-4FCB-A2D2-8F2BC90965CA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/北區文靈宮遶境路關表1040502.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=324570F1-830F-4FCB-A2D2-8F2BC90965CA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安定區-長興宮遶境路線圖1040502-1040503.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=324570F1-830F-4FCB-A2D2-8F2BC90965CA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區太北里4-20號遶境路線圖1040503.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=324570F1-830F-4FCB-A2D2-8F2BC90965CA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安平區王城西社藤南堂建堂20週年平安遶境路線圖1040510.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=324570F1-830F-4FCB-A2D2-8F2BC90965CA
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/順天宮遶境路關表1040425(2).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=3EFD94A8-F991-426E-9706-2038F31B1C10
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/善化區慶濟宮路關表1040501-0502.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=3EFD94A8-F991-426E-9706-2038F31B1C10
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/104.05.02正統鹿耳門聖母廟遶境路線圖.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=3EFD94A8-F991-426E-9706-2038F31B1C10
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/104.05.10王城西社藤南堂建堂20週年平安遶境路線圖.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=3EFD94A8-F991-426E-9706-2038F31B1C10
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/順天宮遶境路關表1040425(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=721DABC9-D27F-4177-A89F-FA66CFE49C10
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安定區北玄宫遶境行程表1040418(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=721DABC9-D27F-4177-A89F-FA66CFE49C10
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區同濟宮開漳聖王聖誕恭迎媽祖遶境大典路關表1040401(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=7E196E80-DD93-4EC3-8C28-4C20FD6E78C5
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安定區-蘇厝第一代天府真護宮遶境路線圖1040402(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=7E196E80-DD93-4EC3-8C28-4C20FD6E78C5
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/麻豆天后宮遶境路線圖1040405.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=7E196E80-DD93-4EC3-8C28-4C20FD6E78C5
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/北區慈雲寺-大崗山超峰寺謁祖回鑾遶境路關表1040329.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=FD4A1277-E488-41C7-A9FB-3D079B4CA2EC
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/善化區胡厝寮代天府遶境路線圖1040329.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=FD4A1277-E488-41C7-A9FB-3D079B4CA2EC
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/佳里佛天宮遶境路線圖1040329(1).docx,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=FD4A1277-E488-41C7-A9FB-3D079B4CA2EC
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區同濟宮開漳聖王聖誕恭迎媽祖遶境大典路關表1040401.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=FD4A1277-E488-41C7-A9FB-3D079B4CA2EC
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/安定區-蘇厝第一代天府真護宮遶境路線圖1040402.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=FD4A1277-E488-41C7-A9FB-3D079B4CA2EC
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/佳里佛天宮遶境路線圖1040329.docx,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=BABE5441-9329-4E92-8732-8013CF08EAEB
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/第8屆閩臺順天聖母陳靖姑民俗宗教文化祭遶境行程時間表.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=9CE8A291-457F-4B45-8CF1-A3445C1F5A9B
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/六合境大埔福德祠遶境路關圖1040315(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=9CE8A291-457F-4B45-8CF1-A3445C1F5A9B
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/2015大目降十八嬈民俗活動遶境路關表.doc,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新化-2015大目降十八嬈民俗活動遶境路線圖1040308.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/臺南市玉泉寺武聖殿遶境圖1040307.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/臺南市玉泉寺武聖殿遶境圖1040308.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/西羅殿遶境路關圖1040308.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/六合境大埔福德祠遶境路關圖1040315.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/麻豆文衡殿關帝廟遶境路線1040305.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B68C0AC7-8B82-4E82-843B-859E56A19C9D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區延平郡王府遶境路線1040228(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B2398EA0-9A73-4A22-A677-6D9DBC92DC6E
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區南天宮遶境路關圖1040301(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B2398EA0-9A73-4A22-A677-6D9DBC92DC6E
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區延平郡王府遶境路線1040228.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B9EC68E0-F149-4BCB-9489-BE8C52FE5FAE
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/新營區南天宮遶境路關圖1040301.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=B9EC68E0-F149-4BCB-9489-BE8C52FE5FAE
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區南廠武英殿路關表1040118.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=87413B71-50D5-4911-9987-8E1BF95E2114
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區海安宮遶境路關表1031221.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=5FD3EE73-83D0-44C9-949C-FCA7E4FD8AB2
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/南區玉旨鼎濟堂遶境路關圖1031207.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=C3A08623-35B5-41E8-B9F2-2DC4A69FA323
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/中西區海安宮建醮大典科儀表1031104-1031221.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=BDE797B3-0D7A-49AF-BF9F-1B3052882BE0
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/東區南天府遶境路線1031123.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=BDE797B3-0D7A-49AF-BF9F-1B3052882BE0
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/麻豆區三元宮1031116遶境路線.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=A9677976-A724-44AB-BB0C-F9E31CCCEC8D
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/南鯤鯓及良皇宮遶境路線1031101(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=62CD444E-0CB4-4221-AF44-6B9A536CE204
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/南鯤鯓及良皇宮遶境路線地圖1031101(1).pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=62CD444E-0CB4-4221-AF44-6B9A536CE204
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/南鯤鯓及良皇宮遶境路線1031101.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=8DBBDA9F-E8AE-4838-A908-387AD1B2B09A
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/南鯤鯓及良皇宮遶境路線地圖1031101.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=8DBBDA9F-E8AE-4838-A908-387AD1B2B09A
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/臺南市寺廟廟會活動明細表(103年1月18日～103年2月18日).doc,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=FE19D94B-FEDC-4BA8-BEB9-FB4A969CF83C
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/臺南市寺廟廟會活動明細表(102年12月13日～12月22日).doc,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=5983965B-B085-4407-86A3-BF7762B4BB21
http://www.tainan.gov.tw/tn/tainan/warehouse/{85575029-58A5-4A2C-90E2-87E6327C6496}/下營區龍泰堂廟會遶境路關圖.pdf,http://www.tainan.gov.tw/tn/agr/tnpage.asp?id=5983965B-B085-4407-86A3-BF7762B4BB21
